CLASS_NAME,DEPT,COURSE_NUM,COURSE_TOPIC
"The Economics of Risk, Uncertainty, and Information",ECON,4170,
"The Economics of Risk, Uncertainty, and Information",ECON,4170,
"The Economics of Risk, Uncertainty, and Information",ECON,4170,
"The Economics of Risk, Uncertainty, and Information",ECON,4170,
"The Economics of Risk, Uncertainty, and Information",ECON,4170,
"The Economics of Risk, Uncertainty, and Information",ECON,4170,
"The Economics of Risk, Uncertainty, and Information",ECON,4170,
"The Economics of Risk, Uncertainty, and Information",ECON,4170,
Empirical Industrial Organization,ECON,4195,
International Finance and Macroeconomics,ECON,4220,
Seminar on Trade and Development,ECON,4230,
Corporate Finance,ECON,4350,
Corporate Finance,ECON,4350,
Corporate Finance,ECON,4350,
Corporate Finance,ECON,4350,
Empirical Finance,ECON,4360,
Global Financial Markets,ECON,4365,
Global Financial Markets,ECON,4365,
Global Financial Markets,ECON,4365,
Global Financial Markets,ECON,4365,
Global Financial Markets,ECON,4365,
Behavioral Finance,ECON,4370,
Economic Inequality,ECON,4440,
Economic Inequality,ECON,4440,
Economic Inequality,ECON,4440,
Artificial Intelligence and the Future of Work,ECON,4444,
Artificial Intelligence and the Future of Work,ECON,4444,
Artificial Intelligence and the Future of Work,ECON,4444,
Artificial Intelligence and the Future of Work,ECON,4444,
New Course in Economics,ECON,4559,College Choice: Economics & Policy Innovation
New Course in Economics,ECON,4559,The Economics of Immigration
New Course in Economics,ECON,4559,
New Course in Economics,ECON,4559,
Economic Development,ECON,4610,
Economic Development,ECON,4610,
Economic Development,ECON,4610,
Seminar on Development Economics,ECON,4620,
Econometric Methods,ECON,4720,
Econometric Methods,ECON,4720,
Econometric Methods,ECON,4720,
"Markets, Mechanisms, and Machines",ECON,4730,
Seminar in Policy Analysis,ECON,4880,
Independent Study,ECON,4993,
Independent Study,ECON,4993,
Independent Study,ECON,4993,
Distinguished Majors Thesis,ECON,4999,
Distinguished Majors Thesis,ECON,4999,
Distinguished Majors Thesis,ECON,4999,
Distinguished Majors Thesis,ECON,4999,
Distinguished Majors Thesis,ECON,4999,
Distinguished Majors Thesis,ECON,4999,
Distinguished Majors Thesis,ECON,4999,
Distinguished Majors Thesis,ECON,4999,
Distinguished Majors Thesis,ECON,4999,
Distinguished Majors Thesis,ECON,4999,
Distinguished Majors Thesis,ECON,4999,
Distinguished Majors Thesis,ECON,4999,
Distinguished Majors Thesis,ECON,4999,
New Course in Economics,ECON,5559,Chicago Price Theory
Microeconomic Theory II,ECON,7030,
Microeconomic Theory II,ECON,7030,
Macroeconomic Theory II,ECON,7040,
Macroeconomic Theory II,ECON,7040,
Econometrics II,ECON,7720,
Econometrics II,ECON,7720,
Microeconomic Theory III,ECON,8010,
Microeconomic Theory III,ECON,8010,
Economics of Labor Markets,ECON,8150,
Industrial Organization II,ECON,8180,
Economics of Underdeveloped Areas,ECON,8190,
International Finance,ECON,8220,
Advanced Topics in International Trade,ECON,8230,
Public Economics I,ECON,8310,
Empirical Macroeconomics,ECON,8360,
Empirical Macroeconomics,ECON,8360,
Macroeconomics Workshop,ECON,8420,
International Trade and Development Workshop,ECON,8440,
Econometrics Workshop,ECON,8460,
Time Series Econometrics,ECON,8720,
Time Series Econometrics,ECON,8720,
Research Methods in Economics,ECON,8991,
Supervised Study,ECON,8995,
"Non-Topical Research, Preparation for Research",ECON,8998,
Non-Topical Research,ECON,8999,
"Non-Topical Research, Preparation for Doctoral Research",ECON,9998,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
Non-Topical Research,ECON,9999,
So You Want to Change the World: Foundations of Community Engagement,EDHS,1120,
Drug Awareness,EDHS,2230,
Substance Abuse,EDHS,2240,
Stress and Anxiety Management,EDHS,2250,
Introduction to Clinical Observation and Methods,EDHS,2460,
Practice in Community and Youth Engagement,EDHS,2900,
Practice in Community and Youth Engagement,EDHS,2900,
Development and Prevention of Youth Violence,EDHS,3055,
Introduction to Design & Thinking,EDHS,3070,
Understanding Autism,EDHS,3110,
Introduction to Counseling Student Athletes,EDHS,3200,
Peer Health Education,EDHS,3240,
Professional Development and Team Dynamics,EDHS,3250,
Social Innovation in Nepal: Pre-Departure,EDHS,3400,
Peer Counseling Theory and Skills,EDHS,3895,
Internship,EDHS,3985,
Speech and Hearing Science,EDHS,4030,
Anatomy & Physiology of Speech & Hearing Mechanisms,EDHS,4040,
Introduction to Aural (Re)Habilitation,EDHS,4150,
Youth and Social Innovation Capstone II,EDHS,4400,
Personal Adjustment and the Science of Happiness,EDHS,4810,
Independent Study,EDHS,4993,
Independent Study,EDHS,4993,
Independent Study,EDHS,4993,
Independent Study,EDHS,4993,
Independent Study,EDHS,4993,
Independent Study,EDHS,4993,
Directed Research,EDHS,4995,
Directed Research,EDHS,4995,
Directed Research,EDHS,4995,
Directed Research,EDHS,4995,
Directed Research,EDHS,4995,
Directed Research,EDHS,4995,
Directed Research,EDHS,4995,
"Career Development: Theory, Practice and Trends",EDHS,5220,
"Youth Sociopolitical Development: Foundations, Theory, & Application",EDHS,5400,
Independent Study,EDHS,5993,
Independent Study,EDHS,5993,
Independent Study,EDHS,5993,
Independent Study,EDHS,5993,
Diversity Issues in Clinical Psychology,EDHS,6010,
Evidence Based Practice,EDHS,7020,
Autism and Related Disorders,EDHS,7140,
Counseling Student Athletes,EDHS,7200,
Introduction to Career Interventions,EDHS,7220,
Appraisal and Assessment in School Counseling,EDHS,7225,
Group Counseling Procedures,EDHS,7240,
Essential Counseling Skills,EDHS,7290,
Multicultural Counseling,EDHS,7300,
Seminar: Issues in Professional Psychology,EDHS,7630,
Neurogenic Communication Disorders,EDHS,8030,
Disorders of Language II,EDHS,8100,
Dysphagia,EDHS,8130,
Clinical Seminars,EDHS,8150,
Clinical Externship,EDHS,8170,
Substance Abuse Counseling,EDHS,8240,
Counselor Education Master's Practicum,EDHS,8290,
Counselor Education Master's Practicum,EDHS,8290,
Counselor Education Master's Practicum,EDHS,8290,
Counseling Children and Adolescents,EDHS,8340,
Internship in Professional School Counseling,EDHS,8390,
Internship in Professional School Counseling,EDHS,8390,
Internship in Professional School Counseling,EDHS,8390,
Internship in Professional School Counseling,EDHS,8390,
Selected Topics,EDHS,8500,Social & Affective Processes in Human Development
"Behavioral, Emotional, and Social Assessment of Children",EDHS,8670,
School/Clinical Psychology Practicum,EDHS,8690,
Clinical Practicum: Communication Disorders,EDHS,8691,
Clinical Psychology Practicum,EDHS,8700,
Clinical Psychology Practicum,EDHS,8700,
Clinical Psychology Practicum,EDHS,8700,
Family Therapy: Theory and Techniques,EDHS,8730,
Psychological Intervention and Consultation in Schools,EDHS,8750,
Clinical Internship in Speech-Language Pathology,EDHS,8800,
Masters Research Internship,EDHS,8998,
Internship in College Teaching or Supervision,EDHS,9740,
Child Therapy,EDHS,9761,
Independent Study,EDHS,9993,
Independent Research,EDHS,9995,
Independent Research,EDHS,9995,
Independent Research,EDHS,9995,
Independent Research,EDHS,9995,
Independent Research,EDHS,9995,
Independent Research,EDHS,9995,
Independent Research,EDHS,9995,
Independent Research,EDHS,9995,
Independent Research,EDHS,9995,
Doctoral Research Apprenticeship,EDHS,9998,
Doctoral Research Apprenticeship,EDHS,9998,
Doctoral Research Apprenticeship,EDHS,9998,
Doctoral Research Apprenticeship,EDHS,9998,
Doctoral Research Apprenticeship,EDHS,9998,
Doctoral Research Apprenticeship,EDHS,9998,
Doctoral Research Apprenticeship,EDHS,9998,
Doctoral Research Apprenticeship,EDHS,9998,
Doctoral Research Apprenticeship,EDHS,9998,
Doctoral Research Apprenticeship,EDHS,9998,
Doctoral Research Apprenticeship,EDHS,9998,
Doctoral Research Apprenticeship,EDHS,9998,
Doctoral Research Apprenticeship,EDHS,9998,
Doctoral Research Apprenticeship,EDHS,9998,
Doctoral Dissertation,EDHS,9999,
Doctoral Dissertation,EDHS,9999,
Doctoral Dissertation,EDHS,9999,
Doctoral Dissertation,EDHS,9999,
Doctoral Dissertation,EDHS,9999,
Doctoral Dissertation,EDHS,9999,
Doctoral Dissertation,EDHS,9999,
Doctoral Dissertation,EDHS,9999,
Doctoral Dissertation,EDHS,9999,
Doctoral Dissertation,EDHS,9999,
Doctoral Dissertation,EDHS,9999,
Doctoral Dissertation,EDHS,9999,
Teaching as a Profession,EDIS,2010,
Teaching as a Profession,EDIS,2010,
Teaching as a Profession,EDIS,2010,
Teaching as a Profession,EDIS,2010,
Teaching as a Profession,EDIS,2010,
Teaching as a Profession,EDIS,2010,
Teaching as a Profession,EDIS,2010,
Teaching as a Profession,EDIS,2010,
Field Experience,EDIS,2880,
Field Experience,EDIS,2880,
Field Experience,EDIS,2880,
Field Experience,EDIS,2880,
Field Experience,EDIS,2880,
Field Experience,EDIS,2880,
Field Experience,EDIS,2880,
Field Experience,EDIS,2880,
Debunking Classroom Myths,EDIS,2920,
Mindfulness in Health and Human Development,EDIS,3012,
The Exceptional Learner,EDIS,3020,
"Mathematics in Early Childhood: Understand, Assess, and Support Development",EDIS,3045,
"Mathematics in Early Childhood: Understand, Assess, and Support Development",EDIS,3045,
An Introduction to Design Through Making,EDIS,3050,
Poverty and the Young Child: Understanding Impacts in the US,EDIS,3060,
Introduction to English Learners,EDIS,3460,
Field Experience: Elementary Education,EDIS,3881,
Field Experience: Special Education,EDIS,3887,
Advanced Mindfulness in Health and Human Development,EDIS,4012,
Introduction to Psychoeducational Assessment,EDIS,4040,
Characteristics of Individuals with Emotional & Behavioral Disabilities,EDIS,4100,
Characteristics of Individuals with Learning Disabilities,EDIS,4110,
Characteristics of Individuals with Intellectual Disabilities,EDIS,4120,
Introduction to Language Acquisition & Development,EDIS,4210,
Field Experience: Elementary,EDIS,4881,
Field Experience: Elementary,EDIS,4881,
Field Experience: Special Education,EDIS,4887,
Field Experience: Special Education,EDIS,4887,
Independent Study,EDIS,4993,
Directed Research,EDIS,4995,
Directed Research,EDIS,4995,
Directed Research,EDIS,4995,
Directed Research,EDIS,4995,
Directed Research,EDIS,4995,
Directed Research,EDIS,4995,
Directed Research,EDIS,4995,
Directed Research,EDIS,4995,
The Exceptional Learner,EDIS,5000,
The Exceptional Learner,EDIS,5000,
The Exceptional Learner,EDIS,5000,
The Exceptional Learner,EDIS,5000,
Classroom Management and Behavioral Assessment,EDIS,5011,
Classroom Management and Behavioral Assessment,EDIS,5011,
Mindfulness for Teachers,EDIS,5012,
"Curriculum, Instruction, and Assessment",EDIS,5025,
"Curriculum, Instruction, and Assessment",EDIS,5025,
Trends and Issues in Science Education,EDIS,5036,
Behavior & Classroom Management,EDIS,5041,
Teaching Science in Secondary Schools II,EDIS,5051,
Math Instruction for Special Education,EDIS,5060,
Designing Technology - Enhanced Instruction,EDIS,5070,
Designing Technology - Enhanced Instruction,EDIS,5070,
Online Instructional Procedures for K-12,EDIS,5075,
Behavior Observations and Analysis,EDIS,5134,
Ethics and Professional Conduct of Behavior Analysts,EDIS,5136,
Methods of Instruction and Collaboration in Special Education,EDIS,5140,
Methods of Instruction and Collaboration in Special Education,EDIS,5140,
IEP & Transition Planning,EDIS,5141,
IEP Development and Implementation,EDIS,5142,
Transition Planning for Special Education,EDIS,5143,
Issues in K-12 Education,EDIS,5175,
Issues in K-12 Education,EDIS,5175,
Reading and Writing Instruction for Special Education,EDIS,5230,
Reading and Writing Instruction for Special Education,EDIS,5230,
Teaching Reading Writing to ELLs,EDIS,5270,
Language Arts Methods,EDIS,5300,
Language Arts Methods,EDIS,5300,
Differentiating Reading Instruction,EDIS,5310,
Mathematics in the Elementary School,EDIS,5320,
Mathematics in the Elementary School,EDIS,5320,
Teaching Social Studies in the Elementary School,EDIS,5340,
Teaching English in Secondary Schools II,EDIS,5401,
Children's Literature - Library Media Studies,EDIS,5409,
Young Adult Literature,EDIS,5410,
Cross-Cultural Education for Diverse Learners,EDIS,5422,
English Linguistics,EDIS,5423,
ESL Methods PreK-12,EDIS,5428,
Writing Across the Curriculum,EDIS,5435,
Teaching Mathematics in Secondary School II,EDIS,5451,
ESL Assessment and Curriculum Design,EDIS,5470,
Planning Foreign Language Instruction,EDIS,5490,
Teaching Social Studies in the Secondary School II,EDIS,5601,
Physical Geography,EDIS,5640,
Diagnosis and Remediation II: Grades 3-12,EDIS,5740,
Diagnosis and Remediation II: Grades 3-12,EDIS,5740,
Diagnosis and Remediation II: Grades 3-12,EDIS,5740,
"Social, Emotional, and Counseling Issues in Talent Development",EDIS,5770,
Understanding Educational Contexts,EDIS,5800,
Clinical Experience in English as a Second Language Education,EDIS,5868,
Seminar: Teaching Internship: English Education,EDIS,5872,
Seminar: Teaching Internship - Foreign Language,EDIS,5873,
Seminar: Teaching Internship - Mathematics Education,EDIS,5874,
Seminar: Teaching Internship - Science Education,EDIS,5875,
Seminar: Teaching Internship - Social Studies Education,EDIS,5876,
Seminar: Teaching Internship - Special Education,EDIS,5877,
Seminar: Teaching Internship - ESL Education,EDIS,5878,
Teaching Internship: English Education,EDIS,5882,
Teaching Internship: Foreign Language Education,EDIS,5883,
Teaching Internship: Mathematics Education,EDIS,5884,
Teaching Internship: Science Education,EDIS,5885,
Teaching Internship: Social Studies Education,EDIS,5886,
Teaching Internship: Special Education,EDIS,5887,
Teaching Internship: English as a Second Langugage,EDIS,5888,
Masters Comprehensive in Curriculum and Instruction,EDIS,5930,
Independent Study,EDIS,5993,
Independent Study,EDIS,5993,
Independent Study,EDIS,5993,
Independent Study,EDIS,5993,
Independent Study,EDIS,5993,
Professional Field Project,EDIS,6991,
Computer Courseware Tools,EDIS,7010,
Teachers as Leaders,EDIS,7025,
Applying Learning Theories in STEM education,EDIS,7075,
"Technology, Learning Systems, and Culture",EDIS,7076,
Intro to the Gifted,EDIS,7220,
Differentiation of Instruction for Gifted Learners,EDIS,7270,
Creativity and Problem Solving,EDIS,7280,
Children's Literature,EDIS,7310,
Foundations of Reading Instruction,EDIS,7700,
Reading in the Content Areas,EDIS,7710,
"Word Study: Language, Structures, and Phonics",EDIS,7720,
Literacy Leadership and Coaching,EDIS,7751,
Assessment of Curriculum: K-12,EDIS,7810,
Pro-seminar: Innovations in Education,EDIS,7815,
Discourse Analysis in Education,EDIS,7840,
Educational Entrepreneurship in Action-Practicum,EDIS,7890,
Field Project,EDIS,7991,
Independent Study,EDIS,7993,
Problems in Special Education,EDIS,8040,
Principles of Curriculum Design,EDIS,8800,
Education and Diversity,EDIS,8855,
Education and Diversity,EDIS,8855,
Field Study,EDIS,8970,
Field Study,EDIS,8970,
Field Study,EDIS,8970,
Field Study,EDIS,8970,
Field Study,EDIS,8970,
Practicum: Curriculum & Instruction,EDIS,8982,
Practicum: Curriculum & Instruction,EDIS,8982,
Practicum: Reading Diagnostic Clinic,EDIS,8984,
Masters Thesis,EDIS,8999,
Masters Thesis,EDIS,8999,
Masters Thesis,EDIS,8999,
Readings and Research in Social Studies Education,EDIS,9650,
Internship in College Teaching or Supervision,EDIS,9740,
Internship in College Teaching or Supervision,EDIS,9740,
Internship in College Teaching or Supervision,EDIS,9740,
Internship in College Teaching or Supervision,EDIS,9740,
Internship in College Teaching or Supervision,EDIS,9740,
